Paging and Virtual Memory,nr_dirty,nr_writeback,nr_unstable,nr_page_table_pages,nr_mapped,nr_slab_reclaimable,pgpgin,pgpgout,pswpin,pswpout,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,pginodesteal,slabs_scanned,kswapd_steal,kswapd_inodesteal,pageoutrun,allocstall,pgrotated,pgalloc_high,pgalloc_normal,pgalloc_dma,pgrefill_high,pgrefill_normal,pgrefill_dma,pgsteal_high,pgsteal_normal,pgsteal_dma,pgscan_kswapd_high,pgscan_kswapd_normal,pgscan_kswapd_dma,pgscan_direct_high,pgscan_direct_normal,pgscan_direct_dma
2024-03-26 16:12:53,42,0,0,6275,512267,62024,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:12:55,33,0,0,6275,512269,62024,0,72,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:12:57,35,0,0,6276,512272,62024,0,0,0,0,84,0,0,53,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:12:59,38,0,0,6348,512275,62024,0,24,0,0,79,0,0,606,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:01,39,0,0,6348,512277,62024,0,0,0,0,22,0,0,3,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:03,41,0,0,6348,512278,62024,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:05,43,0,0,6348,512280,62024,0,84,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:07,26,0,0,6348,512282,62024,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:09,28,0,0,6348,512283,62024,0,20,0,0,22,0,0,5,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:11,31,0,0,6348,512286,62024,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:13,33,0,0,6348,512289,62024,0,0,0,0,25,0,0,3,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:15,35,0,0,6348,512290,62024,0,44,0,0,27,0,0,2,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:17,17,0,0,6348,512293,62024,0,60,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:19,21,0,0,6348,512295,62024,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:21,27,0,0,6348,512297,62024,0,40,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:23,15,0,0,6348,512299,62024,0,60,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:25,21,0,0,6348,512302,62024,0,36,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:27,21,0,0,6348,512304,62024,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:29,24,0,0,6348,512306,62024,0,0,0,0,159,0,0,2,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:31,27,0,0,6348,512307,62024,0,20,0,0,99,0,0,1,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:33,28,0,0,6348,512309,62024,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:35,31,0,0,6348,512312,62024,0,20,0,0,90,0,0,3,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:37,32,0,0,6348,512314,62024,0,0,0,0,22,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:39,34,0,0,6348,512316,62024,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:41,28,0,0,6348,512318,62024,0,48,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:43,28,0,0,6348,512320,62024,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:45,30,0,0,6348,512322,62024,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:47,29,0,0,6348,512325,62024,0,44,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:49,30,0,0,6348,512328,62024,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:51,35,0,0,6348,512331,62024,0,32,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:53,23,0,0,6348,512334,62024,0,60,0,0,63,0,0,11,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:55,26,0,0,6348,512339,62024,0,0,0,0,21,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:57,30,0,0,6348,512341,62024,0,36,0,0,19,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:13:59,16,0,0,6348,512343,62024,0,64,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:01,21,0,0,6348,512345,62024,0,36,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:03,23,0,0,6348,512347,62024,0,0,0,0,44,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:05,25,0,0,6348,512348,62024,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:07,27,0,0,6348,512350,62024,0,20,0,0,19,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:09,28,0,0,6348,512354,62024,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:11,31,0,0,6348,512355,62024,0,28,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:13,26,0,0,6348,512359,62024,0,20,0,0,23,0,0,2,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:15,26,0,0,6348,512361,62024,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:17,23,0,0,6348,512363,62024,0,48,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:19,25,0,0,6348,512365,62024,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:21,26,0,0,6348,512368,62024,0,0,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:23,32,0,0,6348,512371,62024,0,32,0,0,19,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:25,27,0,0,6348,512373,62024,0,28,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:27,30,0,0,6348,512375,62024,0,32,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:29,18,0,0,6348,512377,62024,0,60,0,0,20,0,0,9,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:31,19,0,0,6348,512379,62024,0,0,0,0,21,0,0,10,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:33,25,0,0,6348,512380,62024,0,36,0,0,17,0,0,12,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:35,19,0,0,6348,512384,62024,0,32,0,0,16,0,0,15,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:37,22,0,0,6348,512386,62024,0,0,0,0,21,0,0,14,0,0,0,0,0,0,0,0,0,2082,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:39,24,0,0,6349,512388,62024,0,32,0,0,18,0,0,13,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:41,26,0,0,6349,512390,62024,0,0,0,0,116,0,0,34,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:43,20,0,0,6349,512392,62024,0,48,0,0,20,0,0,7,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:45,22,0,0,6349,512394,62024,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:47,22,0,0,6349,512397,62024,0,0,0,0,74,0,0,30,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:49,26,0,0,6349,512398,62024,0,56,0,0,17,0,0,9,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:51,27,0,0,6349,512401,62024,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:53,30,0,0,6349,512404,62024,0,20,0,0,14,0,0,8,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:55,31,0,0,6349,512406,62024,0,0,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:57,32,0,0,6349,512407,62024,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:14:59,34,0,0,6349,512409,62024,0,20,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:01,30,0,0,6349,512411,62024,0,32,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:03,30,0,0,6349,512412,62024,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:05,20,0,0,6350,512415,62024,0,92,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:07,23,0,0,6350,512417,62024,0,0,0,0,19,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:09,27,0,0,6350,512419,62024,0,36,0,0,20,0,0,9,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:11,21,0,0,6350,512421,62024,0,28,0,0,20,0,0,8,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:13,24,0,0,6350,512424,62024,0,0,0,0,19,0,0,10,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:15,21,0,0,6350,512426,62024,0,48,0,0,17,0,0,10,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:17,23,0,0,6351,512430,62024,0,0,0,0,14,0,0,10,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:19,19,0,0,6351,512435,62024,0,56,0,0,20,0,0,11,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:21,23,0,0,6351,512437,62024,0,0,0,0,16,0,0,9,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:23,24,0,0,6351,512439,62024,0,0,0,0,18,0,0,7,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:25,28,0,0,6351,512442,62024,0,20,0,0,18,0,0,9,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:27,29,0,0,6351,512444,62024,0,0,0,0,14,0,0,7,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:29,30,0,0,6351,512445,62024,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:31,34,0,0,6351,512447,62024,0,20,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:33,36,0,0,6351,512450,62024,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:35,36,0,0,6351,512452,62024,0,76,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:37,28,0,0,6351,512455,62024,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:39,29,0,0,6351,512458,62024,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:41,26,0,0,6351,512459,62024,0,64,0,0,3085,0,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:43,30,0,0,6351,512462,62024,0,0,0,0,71,0,0,9,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:45,21,0,0,6351,512465,62024,0,48,0,0,24,0,0,3,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:47,19,0,0,6351,512467,62024,0,32,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:49,24,0,0,6351,512469,62024,0,24,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:51,21,0,0,6351,512472,62024,0,36,0,0,4115,0,0,2,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:53,24,0,0,6351,512473,62024,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:55,26,0,0,6351,512475,62024,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:57,29,0,0,6351,512477,62024,0,20,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:15:59,31,0,0,6351,512479,62024,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:01,32,0,0,6351,512481,62024,0,20,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:03,34,0,0,6351,512484,62024,0,0,0,0,4118,0,0,2,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:05,36,0,0,6351,512486,62024,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:07,38,0,0,6351,512487,62024,0,20,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:09,40,0,0,6351,512490,62024,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:11,25,0,0,6351,512492,62024,0,64,0,0,22,0,0,3,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:13,32,0,0,6351,512494,62024,0,36,0,0,1859,0,0,6,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:15,34,0,0,6351,512497,62024,0,0,0,0,21,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:17,23,0,0,6351,512499,62024,0,92,0,0,17,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:19,26,0,0,6351,512500,62024,0,0,0,0,22,0,0,3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:21,15,7,0,6351,512502,62024,0,56,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:23,19,0,0,6351,512504,62024,0,36,0,0,2070,0,0,2,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:25,22,0,0,6351,512505,62024,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:27,23,0,0,6351,512507,62024,0,16,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:29,25,0,0,6351,512510,62024,0,4,0,0,21,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:31,28,0,0,6351,512512,62024,0,0,0,0,19,0,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:33,28,0,0,6351,512514,62024,0,20,0,0,224,0,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:35,39,1,0,6351,512516,62024,0,88,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:37,41,0,0,6351,512519,62024,0,0,0,0,78,0,0,42,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:39,43,0,0,6351,512520,62024,0,0,0,0,18,0,0,6,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:41,45,0,0,6351,512524,62024,0,20,0,0,163,0,0,19,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:43,46,0,0,6351,512527,62024,0,0,0,0,17,0,0,6,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:45,49,0,0,6351,512532,62024,0,0,0,0,18,0,0,5,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:47,29,0,0,6351,512534,62024,0,112,0,0,25,0,0,4,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:49,14,0,0,6351,512535,62024,0,44,0,0,22,0,0,3,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:51,17,0,0,6351,512538,62024,0,64,0,0,22,0,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-26 16:16:53,12,0,0,6351,512540,62024,0,28,0,0,22,0,0,3,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
