Paging and Virtual Memory,nr_dirty,nr_writeback,nr_unstable,nr_page_table_pages,nr_mapped,nr_slab_reclaimable,pgpgin,pgpgout,pswpin,pswpout,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,pginodesteal,slabs_scanned,kswapd_steal,kswapd_inodesteal,pageoutrun,allocstall,pgrotated,pgalloc_high,pgalloc_normal,pgalloc_dma,pgrefill_high,pgrefill_normal,pgrefill_dma,pgsteal_high,pgsteal_normal,pgsteal_dma,pgscan_kswapd_high,pgscan_kswapd_normal,pgscan_kswapd_dma,pgscan_direct_high,pgscan_direct_normal,pgscan_direct_dma
2024-05-11 17:16:08,3,0,0,789,224474,1204,88544,0,0,0,5760,0,0,1657,14,0,0,0,0,10,0,0,0,0,5535,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:09,3,0,0,789,224445,1204,91216,0,0,0,5701,53,0,1455,13,0,0,0,0,10,0,0,0,0,5701,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:10,3,0,0,789,223510,1204,88976,0,0,0,6421,34,0,1695,21,0,0,0,0,9,0,0,0,0,5561,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:11,0,0,0,789,223384,1204,88752,20,0,0,5720,85,0,1681,30,0,0,0,0,10,0,1,0,0,5556,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:12,1,0,0,789,223353,1204,89136,0,0,0,5628,59,0,1557,6,0,0,0,0,10,0,0,0,0,5572,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:13,1,0,0,789,222993,1204,88688,0,0,0,5894,61,0,1505,21,0,0,0,0,10,0,0,0,0,5545,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:14,1,0,0,789,223467,1204,89216,0,0,0,5058,55,0,1679,21,0,0,0,0,9,0,0,0,0,5577,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:15,1,0,0,789,223079,1204,85776,0,0,0,5897,42,0,1480,6,0,0,0,0,10,0,0,0,0,5361,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:16,1,0,0,789,222881,1204,88944,16,0,0,5738,6,0,1516,24,0,0,0,0,10,0,0,0,0,5561,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:17,0,0,0,789,222626,1204,91912,12,0,0,5986,34,0,1763,25,0,0,0,0,10,0,1,0,0,5766,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:18,1,0,0,789,222480,1204,89920,0,0,0,5760,0,0,1692,6,0,0,0,0,9,0,0,0,0,5620,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:19,1,0,0,789,222592,1204,88784,0,0,0,5506,0,0,1581,3,0,0,0,0,10,0,0,0,0,5564,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:20,1,0,0,789,222307,1204,90624,0,0,0,5949,1,0,1604,0,0,0,0,0,10,0,0,0,0,5674,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:21,1,0,0,789,222008,1204,90112,0,0,0,5949,4,0,1594,0,0,0,0,0,10,0,0,0,0,5643,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:22,1,0,0,789,222325,1204,90112,20,0,0,5304,10,0,1595,0,0,0,0,0,9,0,0,0,0,5647,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:23,1,0,0,789,221769,1204,85984,8,0,0,5777,0,0,1530,50,0,0,0,0,10,0,0,0,0,5427,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:24,2,0,0,789,221980,1204,88304,0,0,0,5298,6,0,1565,20,0,0,0,0,9,0,0,0,0,5608,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:25,3,0,0,789,221658,1204,89008,0,0,0,5824,2,0,1645,18,0,0,0,0,10,0,0,0,0,5566,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:26,3,0,0,789,221521,1204,89120,0,0,0,5760,0,0,1596,10,0,0,0,0,10,0,0,0,0,5570,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-11 17:16:27,3,0,0,789,221739,1204,88336,20,0,0,5311,1,0,1477,20,0,0,0,0,9,0,0,0,0,5521,0,0,0,0,0,0,0,0,0,0,0,0
