Paging and Virtual Memory,nr_dirty,nr_writeback,nr_unstable,nr_page_table_pages,nr_mapped,nr_slab_reclaimable,pgpgin,pgpgout,pswpin,pswpout,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,pginodesteal,slabs_scanned,kswapd_steal,kswapd_inodesteal,pageoutrun,allocstall,pgrotated,pgalloc_high,pgalloc_normal,pgalloc_dma,pgrefill_high,pgrefill_normal,pgrefill_dma,pgsteal_high,pgsteal_normal,pgsteal_dma,pgscan_kswapd_high,pgscan_kswapd_normal,pgscan_kswapd_dma,pgscan_direct_high,pgscan_direct_normal,pgscan_direct_dma
2024-03-27 02:48:18,19,0,0,9419,670549,65842,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:20,21,0,0,9419,670552,65842,0,48,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:22,16,0,0,9419,670556,65842,0,32,0,0,23,0,0,2,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:24,22,0,0,9419,670557,65842,0,0,0,0,73,0,0,10,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:26,22,0,0,9419,670559,65843,0,48,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:28,19,0,0,9419,670563,65843,0,36,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:30,22,0,0,9419,670566,65843,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:32,23,0,0,9419,670569,65843,0,48,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:34,21,0,0,9419,670571,65843,0,36,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:36,19,0,0,9419,670574,65843,0,52,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:38,19,0,0,9419,670575,65843,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:40,19,0,0,9419,670578,65843,0,32,0,0,70,0,0,8,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:42,19,0,0,9419,670581,65843,0,76,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:44,20,0,0,9419,670581,65843,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:46,18,0,0,9419,670583,65843,0,32,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:48,19,0,0,9419,670585,65843,0,48,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:50,23,0,0,9419,670588,65843,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:52,16,0,0,9419,670589,65843,0,40,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:54,18,0,0,9419,670590,65843,0,48,0,0,78,0,0,8,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:56,22,0,0,9419,670593,65843,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:48:58,19,0,0,9419,670595,65843,0,80,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:00,21,0,0,9419,670597,65843,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:02,22,0,0,9419,670598,65843,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:04,18,0,0,9419,670599,65843,0,80,0,0,18,0,0,5,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:06,22,0,0,9419,670602,65843,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:08,13,0,0,9419,670604,65844,0,240,0,0,38,0,0,12,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:10,8,0,0,9421,670607,65844,0,32,0,0,87,0,0,31,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:12,23,0,0,9419,670609,65844,0,100,0,0,19,0,0,8,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:14,24,0,0,9419,670609,65844,0,0,0,0,17,0,0,8,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:16,20,0,0,9419,670611,65844,0,40,0,0,18,0,0,10,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:18,23,0,0,9419,670613,65844,0,48,0,0,24,0,0,9,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:20,23,0,0,9419,670614,65844,0,0,0,0,16,0,0,9,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:22,22,0,0,9419,670617,65844,0,32,0,0,18,0,0,9,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:24,25,0,0,9419,670619,65844,0,48,0,0,18,0,0,8,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:26,26,0,0,9419,670624,65844,0,0,0,0,77,0,0,23,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:28,19,0,0,9419,670625,65844,0,80,0,0,19,0,0,4,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:30,26,0,0,9419,670629,65844,0,0,0,0,1997,22,0,2756,0,0,0,0,0,0,0,0,0,2669,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:32,30,0,0,9419,670632,65844,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:34,100,0,0,9420,670634,65844,0,116,0,0,1876,121,0,3872,0,0,0,0,0,0,0,0,0,3620,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:36,39,0,0,9420,670637,65844,0,332,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:38,33,0,0,9420,670640,65844,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:40,37,0,0,9420,670643,65844,0,124,0,0,1747,0,0,429,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:42,42,0,0,9420,670645,65844,0,0,0,0,195,0,0,11,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:44,9,0,0,9420,670648,65844,0,156,0,0,19,0,0,4,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:46,20,0,0,9420,670651,65844,0,32,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:48,25,0,0,9420,670651,65844,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:50,27,0,0,9420,670655,65844,0,48,0,0,21,0,0,4,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:52,20,0,0,9420,670658,65845,0,36,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:54,26,0,0,9420,670659,65845,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:56,28,0,0,9420,670663,65845,0,48,0,0,69,0,0,12,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:49:58,25,0,0,9420,670666,65845,0,36,0,0,21,0,0,3,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:00,27,0,0,9420,670668,65845,0,48,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:02,28,0,0,9420,670671,65845,0,0,0,0,328,0,0,143,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:04,26,0,0,9420,670673,65845,0,32,0,0,60,0,0,25,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:06,30,0,0,9420,670675,65845,0,48,0,0,29,0,0,5,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:08,30,0,0,9420,670677,65845,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:10,28,0,0,9420,670679,65845,0,32,0,0,73,0,0,8,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:12,31,0,0,9420,670680,65845,0,48,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:14,29,0,0,9420,670682,65845,0,24,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:16,13,0,0,9420,670685,65845,0,120,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:18,16,0,0,9420,670688,65845,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:20,19,0,0,9420,670689,65845,0,0,0,0,19,0,0,65,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:22,17,0,0,9420,670691,65845,0,80,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:24,21,0,0,9420,670693,65845,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:26,22,0,0,9420,670694,65845,0,0,0,0,91,0,0,31,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:28,18,0,0,9420,670696,65845,0,80,0,0,84,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:30,23,0,0,9420,670700,65845,0,0,0,0,22,0,0,4,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:32,24,0,0,9420,670701,65845,0,36,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:34,18,0,0,9420,670703,65845,0,36,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:36,23,0,0,9420,670705,65845,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:38,24,0,0,9420,670706,65845,0,48,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:40,21,0,0,9420,670708,65845,0,32,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:42,24,0,0,9420,670710,65845,0,0,0,0,67,0,0,10,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:44,25,0,0,9420,670711,65846,0,48,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:46,17,0,0,9420,670714,65846,0,60,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:48,18,0,0,9420,670716,65846,0,52,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:50,19,0,0,9420,670720,65847,0,0,0,0,16,0,0,5,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:52,15,0,0,9420,670721,65847,0,36,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:54,20,0,0,9420,670723,65847,0,48,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:56,22,0,0,9420,670727,65847,0,0,0,0,75,0,0,11,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:50:58,17,0,0,9420,670730,65847,0,36,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:00,20,0,0,9420,670733,65847,0,48,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:02,23,0,0,9420,670736,65847,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:04,19,0,0,9420,670738,65847,0,80,0,0,206,0,0,179,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:06,23,0,0,9420,670742,65847,0,0,0,0,17,0,0,8,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:08,24,0,0,9420,670744,65847,0,0,0,0,21,0,0,5,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:10,20,0,0,9420,670746,65847,0,80,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:12,24,0,0,9420,670750,65847,0,0,0,0,70,0,0,10,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:14,26,0,0,9420,670752,65847,0,0,0,0,21,0,0,3,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:16,15,0,0,9420,670754,65847,0,108,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:18,20,0,0,9420,670757,65847,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:20,21,0,0,9420,670761,65847,0,236,0,0,290,0,0,1125,0,0,0,0,0,0,0,0,0,1098,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:22,18,0,0,9420,670764,65847,0,32,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:24,21,0,0,9420,670765,65847,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:26,30,0,0,9420,670768,65847,0,80,0,0,24,0,0,5,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:28,27,0,0,9420,670771,65847,0,32,0,0,80,0,0,39,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:30,30,0,0,9420,670771,65847,0,48,0,0,48,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:32,33,0,0,9420,670775,65847,0,0,0,0,19,0,0,4,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:34,26,0,0,9420,670777,65847,0,44,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:36,35,0,0,9420,670778,65847,0,124,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:38,39,0,0,9420,670780,65847,0,0,0,0,81,0,0,23,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:40,36,0,0,9420,670783,65847,0,32,0,0,175,0,0,164,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:42,37,0,0,9420,670784,65847,0,48,0,0,67,0,0,14,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:44,40,0,0,9420,670786,65847,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:46,38,0,0,9420,670788,65847,0,84,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:48,36,0,0,9420,670789,65847,0,24,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:50,38,0,0,9420,670791,65847,0,0,0,0,27,0,0,3,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:52,17,0,0,9420,670792,65847,0,168,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:54,20,0,0,9420,670797,65847,0,0,0,0,24,0,0,4,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:56,23,0,0,9420,670798,65847,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:51:58,17,0,0,9420,670799,65847,0,72,0,0,72,0,0,8,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:52:00,20,0,0,9420,670802,65847,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:52:02,23,0,0,9420,670803,65847,0,48,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:52:04,20,0,0,9420,670805,65847,0,32,0,0,223,0,0,134,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:52:06,22,0,0,9420,670807,65847,0,0,0,0,22,0,0,6,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:52:08,24,0,0,9420,670807,65847,0,48,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:52:10,21,0,0,9420,670809,65847,0,32,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:52:12,24,0,0,9420,670813,65847,0,0,0,0,75,0,0,9,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:52:14,27,0,0,9420,670815,65847,0,48,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:52:16,20,0,0,9420,670818,65847,0,40,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:52:18,18,0,0,9420,670819,65847,0,76,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:52:20,21,0,0,9420,670821,65847,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:52:22,6,0,0,9420,670826,65847,0,40,0,0,33,0,0,4,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:52:24,17,0,0,9420,670829,65847,0,48,0,0,18,0,0,5,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:52:26,20,0,0,9420,670833,65847,0,0,0,0,22,0,0,5,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-27 02:52:28,17,0,0,9420,670834,65847,0,32,0,0,68,0,0,22,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0
