Paging and Virtual Memory,nr_dirty,nr_writeback,nr_unstable,nr_page_table_pages,nr_mapped,nr_slab_reclaimable,pgpgin,pgpgout,pswpin,pswpout,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,pginodesteal,slabs_scanned,kswapd_steal,kswapd_inodesteal,pageoutrun,allocstall,pgrotated,pgalloc_high,pgalloc_normal,pgalloc_dma,pgrefill_high,pgrefill_normal,pgrefill_dma,pgsteal_high,pgsteal_normal,pgsteal_dma,pgscan_kswapd_high,pgscan_kswapd_normal,pgscan_kswapd_dma,pgscan_direct_high,pgscan_direct_normal,pgscan_direct_dma
2024-03-31 22:24:30,2,0,0,711,145003,1522,131968,20,0,0,3160,0,0,10473,0,0,0,0,0,0,0,0,0,0,16161,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:24:32,3,0,0,715,145005,1522,0,0,0,0,2248,0,0,4814,0,0,0,0,0,0,0,0,0,0,4770,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:24:34,8,0,0,715,145005,1522,0,36,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:24:36,1,0,0,715,145005,1522,0,24,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:24:38,2,0,0,715,145005,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:24:40,6,0,0,715,145005,1522,0,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:24:42,1,0,0,715,145005,1522,0,20,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:24:44,2,0,0,715,145005,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:24:46,6,0,0,715,145005,1522,0,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:24:48,1,0,0,715,145005,1522,0,24,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:24:50,2,0,0,719,145007,1522,64,0,0,0,14,0,0,5175,1,0,0,0,0,0,0,0,0,0,5186,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:24:52,3,0,0,719,145007,1522,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:24:54,1,0,0,719,145007,1522,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:24:56,2,0,0,719,145007,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:24:58,6,0,0,719,145007,1522,0,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:00,1,0,0,719,145007,1522,0,24,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:02,3,0,0,719,145007,1522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:04,4,0,0,719,145007,1522,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:06,1,0,0,719,145007,1522,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:08,2,0,0,719,145007,1522,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:10,6,0,0,719,145007,1522,0,28,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:12,1,0,0,719,145007,1522,0,24,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:14,3,0,0,719,145007,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:16,4,0,0,719,145007,1523,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:18,1,0,0,719,145007,1523,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:20,2,0,0,719,145007,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:22,6,0,0,719,145007,1523,0,28,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:24,1,0,0,719,145007,1523,0,24,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:26,2,0,0,719,145007,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:28,3,0,0,719,145007,1523,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:30,1,0,0,719,145007,1523,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:32,2,0,0,719,145007,1523,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:34,6,0,0,719,145007,1523,0,28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:36,1,0,0,719,145007,1523,0,24,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:38,2,0,0,719,145007,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:40,4,0,0,719,145007,1523,0,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:42,1,0,0,719,145007,1523,0,20,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:44,2,0,0,719,144748,1523,128,48,0,0,1476,0,0,75,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:46,38,0,0,706,144741,1523,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:48,1,0,0,706,144741,1523,0,520,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:50,6,0,0,706,144741,1523,0,20,0,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:52,6,0,0,706,144741,1523,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:54,1,0,0,706,144741,1523,0,24,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:56,5,0,0,706,144741,1523,0,20,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:25:58,5,0,0,706,144741,1523,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:00,1,0,0,706,144741,1523,0,16,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:02,4,0,0,706,144741,1523,0,12,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:04,4,0,0,706,144741,1523,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:06,1,0,0,706,144741,1523,0,16,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:08,5,0,0,706,144741,1523,0,20,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:10,5,0,0,706,144741,1523,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:12,1,0,0,706,144741,1523,0,16,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:14,3,0,0,706,144741,1523,0,12,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:16,3,0,0,706,144741,1523,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:18,1,0,0,706,144741,1523,0,16,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:20,5,0,0,706,144741,1523,0,20,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:22,5,0,0,706,144741,1523,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:24,1,0,0,706,144741,1523,0,16,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:26,3,0,0,706,144741,1523,0,12,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:28,3,0,0,706,144741,1523,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:30,1,0,0,706,144741,1523,0,16,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:33,5,0,0,706,144741,1523,0,20,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:35,5,0,0,706,144741,1523,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:37,1,0,0,706,144741,1523,0,16,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:39,4,0,0,706,144741,1523,0,12,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:41,4,0,0,706,144741,1523,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:43,1,0,0,706,144741,1523,0,16,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:45,5,0,0,706,144741,1523,0,20,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:47,5,0,0,706,144741,1523,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:49,2,0,0,706,144741,1523,0,16,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:51,5,0,0,706,144741,1523,0,16,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:53,5,0,0,706,144741,1523,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:55,1,0,0,706,144741,1523,0,20,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:57,5,0,0,706,144741,1523,0,20,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:26:59,5,0,0,706,144741,1523,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:01,1,0,0,706,144741,1523,0,16,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:03,3,0,0,706,144741,1523,0,12,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:05,3,0,0,706,144741,1523,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:07,1,0,0,706,144741,1523,0,16,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:09,5,0,0,706,144741,1523,0,20,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:11,5,0,0,706,144741,1523,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:13,1,0,0,706,144741,1523,0,16,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:15,3,0,0,706,144741,1523,0,12,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:17,3,0,0,706,144741,1523,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:19,1,0,0,706,144741,1523,0,16,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:21,5,0,0,706,144741,1523,0,20,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:23,5,0,0,706,144741,1523,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:25,1,0,0,706,144741,1523,0,16,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:27,4,0,0,706,144741,1523,0,12,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:29,4,0,0,706,144741,1523,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:31,1,0,0,706,144741,1523,0,16,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:33,5,0,0,706,144741,1523,0,20,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:35,5,0,0,706,144741,1523,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:37,2,0,0,706,144741,1523,0,16,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:39,4,0,0,706,144741,1523,0,12,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:41,4,0,0,706,144741,1523,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:43,1,0,0,706,144741,1523,0,16,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:45,6,0,0,706,144741,1523,0,24,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:47,6,0,0,706,144741,1523,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:49,1,0,0,706,144741,1523,0,20,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:51,3,0,0,706,144741,1523,0,12,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:53,3,0,0,706,144741,1523,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:55,1,0,0,706,144741,1523,0,16,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:57,5,0,0,706,144741,1523,0,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:27:59,5,0,0,706,144741,1523,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:01,1,0,0,706,144741,1523,0,12,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:03,5,0,0,706,144741,1523,0,20,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:05,5,0,0,706,144741,1523,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:07,1,0,0,706,144741,1523,0,12,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:09,5,0,0,706,144741,1523,0,20,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:11,5,0,0,706,144741,1523,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:13,1,0,0,706,144741,1523,0,12,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:15,5,0,0,706,144741,1523,0,20,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:17,5,0,0,706,144741,1523,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:19,1,0,0,706,144741,1523,0,12,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:21,5,0,0,706,144741,1523,0,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:23,5,0,0,706,144741,1523,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:25,2,0,0,706,144741,1523,0,12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:27,6,0,0,706,144741,1523,0,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:29,6,0,0,706,144741,1523,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:31,1,0,0,706,144741,1523,0,12,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:33,5,0,0,706,144741,1523,0,20,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:35,5,0,0,706,144741,1523,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:37,1,0,0,706,144741,1523,0,12,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:39,5,0,0,706,144741,1523,0,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:41,5,0,0,706,144741,1523,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:43,1,0,0,706,144741,1523,0,12,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:45,4,0,0,706,144741,1523,0,20,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:47,4,0,0,706,144741,1523,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:49,1,0,0,706,144741,1523,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:51,6,0,0,706,144741,1524,0,24,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:53,6,0,0,706,144741,1524,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:55,1,0,0,706,144741,1524,0,16,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:57,4,0,0,706,144741,1524,0,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:28:59,4,0,0,706,144741,1524,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 22:29:01,1,0,0,706,144741,1524,0,12,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
